path	pred
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2367.wav	trừ khi cậu cho phép thì không ai có quyền làm tổn thương cậu giáo dục chân chính là dùng những phương pháp tích cực để giúp chúng ta càng ngày càng trưởng thành nhận thức càng ngày trở nên tốt hơn hoàn thiện bản thân hơn dù gì thì cậu cũng đã cố gắng hết mình để không phải hối tiếc
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2368.wav	đây cũng chính là hai thỏa ước cuối cùng trong thỏa ước mà mình tin là ai trong chúng ta cũng cần phải ký kết để tâm hồn được an yên và được hạnh phúc
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2369.wav	không nói những lời tiêu cực
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2370.wav	không cho phép bản thân bị ảnh hưởng không đặt ra kỳ vọng ảo tưởng rằng mình phải làm hài lòng tất cả mọi người và luôn luôn cố gắng hết mình
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2371.wav	chỉ vì một câu nói mấy giây thôi cũng đã khiến em chết đi đôi lần
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2372.wav	bao nhiêu vì sao bao nhiêu ánh đèn cũng không thể nào thắp sáng được màn đêm bao nhiêu xót xa hay những giọt nước mắt hối hận cũng đâu thể vực dậy được một tâm hồn đầy những vết xước thương tổn
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2373.wav	lời đã nói ra thì đâu thể thu hồi lại được
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2374.wav	chỉ mong ta hãy dịu dàng với nhau thêm một chút hãy tử tế với nhau thêm một chút
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2375.wav	và cẩn trọng với những lời nói của mình
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2376.wav	thương người
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2377.wav	và cũng để thương lấy chính mình
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2397.wav	hình thức lừa đảo khác nhau
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2398.wav	làm sao để cảnh
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2399.wav	lừa đảo
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2400.wav	với ví tiền số và ngân hàng
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2401.wav	có thể nói là tất cả mọi giao dịch hằng ngày hằng giờ đều đã được sử dụng bằng
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2402.wav	à vào dịp cuối năm đến thì nhu cầu này lại
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2403.wav	đấy cũng là dịp
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2406.wav	vậy thì làm như thế nào để có thể nhận biết
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2407.wav	và làm như thế nào để có thể bảo vệ tiền trong tài khoản của
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2408.wav	hôm nay chúng
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2409.wav	vị khách mời rất là đặc biệt
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2410.wav	là một chuyên gia trong lĩnh
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2411.wav	khách mời của dòng chảy tài chính ngày hôm nay giám đốc công nghệ công ty cổ phần an ninh mạng en nờ xê ét ông vũ ngọc sơn
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2412.wav	xin được cảm ơn anh sơn đã nhận lời tham gia dòng
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2413.wav	được biết là nờ xê ét đã
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2414.wav	mới công bố một cái báo cáo về an ninh mạng anh có thể chia sẻ một số
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2415.wav	cái thông tin đáng lưu ý đối với
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2416.wav	về báo cáo này và đặc biệt là những cái
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2417.wav	phổ biến
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2418.wav	trong năm hai không hai ba á thì
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2419.wav	ở việt nam có rất nhiều các cái vấn đề về an ninh mạng
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2420.wav	cái điểm nóng
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2421.wav	đầu tiên là
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2422.wav	của các cuộc tấn công mạng
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2423.wav	tới mười ba nghìn à
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2424.wav	chín trăm cái cuộc tấn
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2425.wav	số lượng các máy tính mà bị tấn công bởi mã độc cũng tăng à
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2426.wav	bốn mươi ba phần trăm và trong đó thì có tám mươi ba nghìn cái máy tính
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2428.wav	và trong năm vừa rồi thì
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2429.wav	tình huống mà tấn công xâm nhập
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2430.wav	các cơ sở dữ liệu người dùng cá nhân
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2431.wav	sau đó thì bán
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2433.wav	và cái số lượng à các cái
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2434.wav	người dùng bị tấn công lộ lọt
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2435.wav	chục triệu kèm theo đó là hàng rất là nhiều các cái cuộc tấn công và lừa đảo
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2436.wav	và chiếm đoạt tiền của người
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2437.wav	những con số lớn như vậy thì nó thể hiện điều gì
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2439.wav	có thể thấy rằng là cái việc bảo vệ an ninh mạng
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2440.wav	ở việt nam hiện nay là nó chưa tương xứng với cái tốc độ phát triển của
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2441.wav	thì rõ ràng là các cái tội phạm mạng có rất nhiều các hình thức
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2442.wav	và thủ đoạn mới
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2443.wav	tuy nhiên những cái cách phòng vệ cũng như
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2444.wav	bản thân những cái
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2445.wav	ý thức cảnh giác cũng như là kỹ năng của người dùng à
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2446.wav	nâng cấp kịp thời
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2447.wav	dẫn tới là những cái cuộc tấn công
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2448.wav	nó diễn ra quá nhiều và
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2449.wav	rất là thiệt nhiều thiệt hại cho người dùng cũng như là
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2450.wav	những cái thủ đoạn hoặc là những cái
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2452.wav	các hacker đã sử dụng
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2453.wav	có hai mươi tư các hình thức tấn công khác nhau à
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2454.wav	nhắm tới những cái đối tượng là những cái người dùng cá nhân
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2455.wav	trong đó phổ biến nhất là các hình thức lừa đảo như
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2456.wav	việc nhẹ lương cao
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2457.wav	hay là đầu tư tài chính hay đầu tư ngoại hối
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2458.wav	hoặc là
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2459.wav	lừa là
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2460.wav	người thân gặp tai nạn và cần phải chuyển những cái khoản tiền lớn để
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2461.wav	kịp thời trong bệnh viện
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2462.wav	cũng như là các cái đối tượng lừa đảo có thể
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2463.wav	mạo danh các cái cơ quan các cái tổ
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2464.wav	của nhà nước ví dụ
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2465.wav	là thuế hay là công an
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2466.wav	để lừa người dân là cài những cái ứng dụng
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2467.wav	như vậy có thể thấy là những cái cuộc tấn công mạng trong năm hai nghìn không trăm hai ba thì cái tỷ lệ lớn là nằm ở lừa đảo về lĩnh vực
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2468.wav	vậy thì anh có thể cho biết là cái mức độ thiệt hại của những cuộc tấn công này nó là
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2469.wav	người sử dụng
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2470.wav	cá nhân thì
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2471.wav	đấy là cái
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2473.wav	tuy nhiên thì à
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2474.wav	ờ không chỉ người sử dụng cá nhân mà
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2482.wav	có nghĩa là có khoảng hai mươi phần trăm các cái cuộc tấn công
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2483.wav	nhắm vào các cái tổ chức
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2484.wav	các cái cuộc tấn công và tổ chức tài chính ngân hàng vi là nó
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2505.wav	vâng như anh sơn vừa chia sẻ từ báo cáo của nờ xê ét
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2508.wav	lừa đảo đang ngày một tăng và năm vừa qua cũng xuất hiện một phương thức mới mà thậm chí
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2511.wav	được cuộc gọi của một người tự xưng
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2512.wav	là cán bộ chi cục
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2513.wav	chị hoa nhanh chóng kê khai
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2514.wav	nộp thuế cho doanh nghiệp
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2525.wav	thì thôi mình đường nào mình cũng đi xong mình quay
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2527.wav	sau khi mà đến ngân hàng nhân viên ngân hàng và chị ơi chị vừa
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2541.wav	ra các thủ đoạn lừa đảo công nghệ cao
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2542.wav	chiêu bài cũ
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2544.wav	chiếm đoạt tài sản
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2545.wav	nhận tiền hoa hồng
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2546.wav	đây là hình ảnh về
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2549.wav	có giá trị cao
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2550.wav	lên đến cả tỷ đồng
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2551.wav	đối tượng lừa đảo
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2552.wav	thì mấy nhiệm vụ đầu thì nó
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2554.wav	khi đến cái đơn hàng
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2555.wav	sáu mặt hàng
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2557.wav	cứu vãn được cái gì
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2558.wav	cơ quan công an đã liên tục khuyến cáo
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2559.wav	tuyên truyền bằng rất nhiều biện pháp khác nhau
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2560.wav	số nạn nhân mắc bẫy
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2561.wav	càng gia tăng
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2562.wav	tinh vi
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2563.wav	như phóng sự chúng ta
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2564.wav	thấy kẻ gian là
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2565.wav	sử dụng rất là nhiều phương thức khác nhau để tấn công vào tài khoản
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2566.wav	các nạn nhân
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2567.wav	và từ các phương thức
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2568.wav	trực tiếp cho đến
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2569.wav	mà tôi thấy là ở thời điểm hiện tại
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2570.wav	thông minh nó quá là gắn bó với cái nhu cầu của từng người
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2571.wav	giải trí để làm việc để làm rất nhiều những việc khác nữa vậy thì có cách nào để mà
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2572.wav	những cái người dùng người ta không bị vướng vào những cái bẫy của những kẻ lừa
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2573.wav	ờ thực ra thì các cái nguyên tắc để phòng chống lừa đảo cũng như là phòng chống tấn công cái điện thoại thông minh nó không có nhiều và người dùng có thể là
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2574.wav	trang bị cho mình những kiến thức này để phòng vệ đầu tiên là chúng ta sẽ
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2575.wav	tuyệt đối là không cài những cái phần mềm lạ
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2576.wav	khi mà chúng ta được gửi qua các cái đường link qua các hay là qua email
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2577.wav	tuyệt đối là không bấm vào cái đường link à
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2578.wav	cái thứ hai nữa là chúng ta tuyệt đối không cung cấp các cái thông tin cá nhân cho những cái người lạ
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2579.wav	kể cả người đó có
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2580.wav	tự nhận là gọi từ một cái cơ quan chức năng hay là
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2581.wav	cơ quan công an
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2582.wav	chúng ta cần biết rằng là các cái cơ quan nhà nước thì sẽ không làm việc với người dân qua điện thoại
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2583.wav	thì nếu như mà tất cả các cái cuộc điện thoại gọi đến và
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2586.wav	gọi thì chúng ta phải tin rằng đấy là
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2587.wav	gọi lừa đảo
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2588.wav	và cái thứ ba nữa đấy là khi mà chúng ta thực hiện các thao tác ở trên
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2589.wav	điện thoại thông minh thì chúng ta cần phải
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2590.wav	tăng cường cái các cái hình thức về bảo mật ví dụ như là
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2591.wav	với những cái thao tác về chuyển tiền ở trên
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2592.wav	cái app của ngân hàng
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2593.wav	thì chúng ta nên bật cái chế độ là xác thực bằng sinh trắc học
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2594.wav	bằng khuôn mặt hay là bằng vân tay để tăng thêm cái độ phức tạp cho các cái giao dịch tránh các trường hợp là hacker có thể chiếm đoạt được cái
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2595.wav	tài khoản hay mật khẩu
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2596.wav	thậm chí là mã ô tê pê thì chúng ta sẽ tăng cường thêm các biện pháp sinh trắc học nữa thì nó đảm bảo là
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2597.wav	phải đúng cái người mà đang sở hữu điện thoại đó thì
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2598.wav	thế thì nó cũng chỉ có một số các nguyên tắc cơ bản như vậy thôi
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2599.wav	vâng đó là một trong những cái cách mà
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2600.wav	nghĩ là quan trọng nhất để mà
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2601.wav	ta tránh lừa đảo
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2602.wav	nhiều khi có một ai đó nhắn tin hay gọi điện bảo là muốn vay chúng ta một
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2604.wav	nhưng mà chúng ta cũng thấy là có rất nhiều những cái cuộc gọi điện thoại mà khiến cho nhiều người
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2605.wav	đặc biệt là các nạn nhân họ rất là lo sợ khi họ nghe đó là cuộc gọi của những cơ quan chức năng
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2606.wav	vậy thì trong trường hợp mà những cái đối tượng mạo danh cơ quan chức năng
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2607.wav	gọi điện hoặc là nhắn tin để lừa đảo thì
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2608.wav	ta sẽ có cách nào để có thể phân biệt được đâu là thật và đâu
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2609.wav	à vừa rồi thì bộ thông tin truyền thông cũng đã đưa ra một cái quy định là tất cả những cái cơ quan chức năng mà có việc phải
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2610.wav	để cho người dân thì đều phải sử dụng cái số điện thoại định danh
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2611.wav	có nghĩa là khi mà các cái số điện thoại này gọi điện đến cho người dân thì cái tên của các tổ chức đó sẽ được hiện
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2612.wav	ở trên màn hình điện thoại của người dân
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2613.wav	và nếu như chúng ta nhận được một cái cuộc gọi mà không có cái tên định danh thì gần như chắc chắn đây là một cái cuộc gọi lừa đảo mà chúng ta không nên nghe máy
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2615.wav	thấy rằng là đó là một cái giải pháp
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2616.wav	giúp cho người dân có thể phân biệt được đâu là cái cuộc
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2617.wav	điện thoại giả nhưng mà tôi nghĩ là cái công cuộc lừa đảo nó không chỉ nằm ở các hacker đâu mà bản thân chúng ta cũng thấy là ở trên mạng bây giờ còn đang rộ lên những cái hội nhóm
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2618.wav	họ bầy cho nhau những cái cách để có thể chiếm đoạt tiền bằng cách làm giả những cái
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2653.wav	vâng anh sơn theo dõi phóng sự vừa rồi thì chúng ta thấy là nó là cái kiểu lừa đảo mà gọi là nửa online nửa offline đúng ạ thế thì chúng ta sẽ làm như thế nào để có thể phòng tránh được cái kiểu lừa đảo này thì thực ra là các cái đối tượng lừa đảo đã nhắm vào một cái kẽ hở của cái giao dịch ở trên mạng tức là khi mà chúng ta thực hiện cái việc chuyển tiền giữa các ngân hàng thì bao giờ nó cũng sẽ có một cái độ trễ nhất định
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2654.wav	và những cái đối tượng lừa đảo sẽ dựng lên một cái câu chuyện là đã chuyển tiền nhưng mà do độ trễ của ngân hàng cho nên là tiền chưa tới
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2655.wav	và sau đó thì gửi những cái biên lai giả mạo đến cho các cái nạn nhân
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2656.wav	thế thì với các nạn nhân thì chúng ta cần áp dụng một cái nguyên tắc đấy là chậm lại một chút
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2657.wav	có nghĩa là trong mọi cái giao dịch mọi tình huống thì chúng ta sẽ cần phải
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2658.wav	có cái sự xác nhận chính thức từ ngân hàng
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2659.wav	thì lúc đó chúng ta mới thực hiện các
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2661.wav	tránh cái trường hợp mà chúng ta chỉ tin vào một cái hình ảnh mà những cái đối tượng
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2662.wav	họ gửi cho bởi vì hiện nay các công cụ chỉnh sửa ảnh ở trên mạng nó rất là phổ biến
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2663.wav	và đặc biệt các công cụ này thậm chí có thể ứng dụng
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2665.wav	thì những cái đối tượng mà không cần hiểu biết về công nghệ thông tin thì cũng có thể chỉnh sửa được
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2666.wav	thế thì chúng ta không nên tin ngay vào những cái bức ảnh
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2667.wav	mà chúng ta cần cái sự xác nhận chính thức từ ngân hàng ví dụ như là cái thông báo về thay đổi số dư từ cái app của ngân hàng
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2668.wav	thì lúc đó chúng ta mới thực hiện các bước tiếp tiếp theo như vậy là với người dùng thì phải chậm lại một chút
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2743.wav	thì mình nghĩ có nhiều lý do để mình sợ ma lắm ví dụ như là tại vì mình nghe ai kể có thể là tại chú ngạn có thể là tại cô hồn có thể là rất là nhiều cái lý do khác nhau để mà mình sợ ma thì mình phát hiện là mình sợ ma từ nhỏ rồi
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2744.wav	nhiều cái lý do cho cái hành vi hiện tại của mình nó xuất phát từ tuổi thơ lắm bây giờ quay về quá khứ chút xíu
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2745.wav	cái hồi mình còn nhỏ cái lúc mà mình ở quận chín
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2746.wav	à mình hãy kể là mình ở với quận chín người nhớ không quận chín là cái chỗ mà ở sài gòn như coi hình thì không
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2748.wav	cái chỗ quận chín là cái chỗ mà mấy bạn đứng đợi đèn đỏ đứng kế con bò là cái chuyện bình thường nha
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2749.wav	đèn xanh là phải nhường cho con bò đi trước mọi người hình dung ra cái bối cảnh chưa nhà mình á
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2761.wav	nói chung là một gia đình có tinh thần tự tôn trong cái khung cảnh đó đáng lẽ ra là mình đã có một cái tuổi thơ rất là lành mạnh và nhiều cái cái hình ảnh ý nghĩa thơ mộng này nọ ha nhưng có một người đã phá hết tất cả người đó mình đang gọi là mẹ mình
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2762.wav	thân gửi bà đoàn thị vâng
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2764.wav	nếu bà có nghe những lời này thì như mình sắp kể ở đây có những cái thứ nó rất là dễ thương nhưng mà qua mẹ mình nó tự nhiên nó ghê liền ví dụ như mọi người biết con đom đóm không
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2765.wav	mình gặp bạn bè ít người thấy đau đón lắm mình chỉ có thể thấy qua các kỹ thuật số thôi trong những phim như là tôi thấy hoa vàng trên cỏ xanh hoặc là mắt biếc này nọ
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2766.wav	hồi đó mình thấy đom đóm real
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2767.wav	mỗi lần thấy chạy qua bắt mẹ kêu bắt đom đóm nhớ thả ra nha con hỏi sao mẹ cái đó hồn ma người ta đi lạc thả ra cho người ta đi
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2768.wav	thế là tuổi thơ của mình mất đi một con đom đóm
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2769.wav	rồi ở trước hiên nhà của mình có một cái chỗ rửa chén là có mấy cái lu bằng bằng sành hồi xưa á là bây giờ ô kê đồ cổ đó
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2770.wav	thì buổi tối ở trên mà có trăng ở dưới lu sẽ có thêm một ánh trăng nữa
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2771.wav	rất là thơ mộng bin gi ở đó là chỉ có ra bài mới
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2772.wav	quá là cảm xúc quá nhiều các cái cảm hứng cho cái người làm sáng tạo thì cũng hỏi nhỏ cũng đứng nhìn nhìn thấy đẹp quá cái mẹ lại chính kế bên khiều ti
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2773.wav	hồi nhỏ mẹ đứng mà mẹ nhìn đó khoảng khuya khuya hay thấy có bà già đứng gội đầu á
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2774.wav	nói ủa sao hù con chi vậy
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2775.wav	cái mẹ nói là không không cái này gia đình tại vì
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2776.wav	cái đó không phải là người lạ hiểu không cái đó là bà cố mà bà cố ở ngoài huế
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2777.wav	vậy vô quận chín gọi đầu chị má ủa ngoài đó thiếu thốn dầu gọi đầu vậy sao why
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2778.wav	thế là tuổi thơ mình mất thêm một cái lu
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2779.wav	xong từ đó mỗi lần mà mẹ lại kêu ti ti ti nói này nghe nè khỏi luôn không nghe luôn
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2780.wav	nhưng mà khi mà một người không muốn nghe thì người kia càng muốn nói khó chịu không ti ti không nghe theo nó ti ti ti đừng có bao giờ con leo lên cây me cây me là quỷ một giò nó chọc con cảm ơn mẹ luôn con đừng bao giờ con mà leo lên gò mối chơi hồi đó là mồ mã dưới mối ăn thịt sau đó đùng lên là cái gò mối rồi thấy ghê rồi đúng không đủ thứ luôn đúng không xong tự nhiên nhà mình á trồng cây me ở trên cái gò mối
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/2781.wav	nó không còn là cái nhà của con ma nữa đó là cái homestay rồi cái homestay đó nó nằm ngay cái cửa sổ đầu giường chỗ mà mình ngủ tự nhiên nó ngủ trăn trở dễ sợ
